Год;Пол;Возраст;Число доживших;Коэффициент смертности;Число умерших;Вероятность смерти;Число живущих;Число прожитых человеко-лет;Ожидаемая прожолжительность предстоящей жизни
1974;Мужчины;49;79910;0,01277;1014;0,01269;79403;1789086;22,39
1974;Мужчины;50;78896;0,01424;1116;0,01415;78338;1709683;21,67
1974;Мужчины;51;77780;0,01348;1041;0,01338;77259;1631345;20,97
1974;Мужчины;52;76739;0,0151;1150;0,01499;76164;1554086;20,25
1974;Мужчины;53;75588;0,01623;1217;0,0161;74980;1477923;19,55
1974;Мужчины;54;74372;0,01789;1319;0,01774;73712;1402942;18,86
1974;Мужчины;55;73053;0,0187;1353;0,01852;72377;1329230;18,2
1974;Мужчины;56;71700;0,0198;1406;0,01961;70997;1256853;17,53
1974;Мужчины;57;70294;0,02033;1415;0,02013;69587;1185856;16,87
1974;Мужчины;58;68879;0,02257;1537;0,02231;68111;1116269;16,21
1974;Мужчины;59;67342;0,02486;1653;0,02455;66515;1048159;15,56
1974;Мужчины;60;65689;0,02735;1773;0,02699;64802;981643;14,94
1974;Мужчины;61;63916;0,02772;1747;0,02733;63042;916841;14,34
1974;Мужчины;62;62169;0,03122;1911;0,03074;61213;853799;13,73
1974;Мужчины;63;60258;0,03385;2006;0,03329;59255;792586;13,15
1974;Мужчины;64;58252;0,0355;2032;0,03488;57236;733331;12,59
1974;Мужчины;65;56220;0,0388;2140;0,03806;55150;676095;12,03
1974;Мужчины;66;54080;0,04244;2248;0,04157;52956;620944;11,48
1974;Мужчины;67;51832;0,0481;2435;0,04698;50615;567988;10,96
1974;Мужчины;68;49398;0,04956;2389;0,04836;48203;517373;10,47
1974;Мужчины;69;47009;0,05467;2501;0,0532;45758;469170;9,98
1974;Мужчины;70;44507;0,06119;2643;0,05938;43186;423412;9,51
1974;Мужчины;71;41865;0,06248;2537;0,0606;40596;380226;9,08
1974;Мужчины;72;39328;0,06819;2593;0,06593;38031;339630;8,64
1974;Мужчины;73;36735;0,07609;2693;0,07331;35388;301598;8,21
1974;Мужчины;74;34042;0,08446;2759;0,08105;32663;266210;7,82
1974;Мужчины;75;31284;0,08407;2524;0,08068;30022;233547;7,47
1974;Мужчины;76;28760;0,09602;2635;0,09162;27442;203526;7,08
1974;Мужчины;77;26125;0,10021;2493;0,09543;24878;176083;6,74
1974;Мужчины;78;23632;0,11308;2529;0,10702;22367;151205;6,4
1974;Мужчины;79;21102;0,11951;2380;0,11279;19912;128838;6,11
1974;Мужчины;80;18723;0,12891;2267;0,12108;17589;108926;5,82
1974;Мужчины;81;16455;0,12779;1976;0,12009;15467;91337;5,55
1974;Мужчины;82;14479;0,14539;1962;0,13551;13497;75870;5,24
1974;Мужчины;83;12516;0,1555;1806;0,1443;11613;62373;4,98
1974;Мужчины;84;10710;0,16939;1673;0,15621;9874;50760;4,74
1974;Мужчины;85;9038;0,17621;1464;0,16198;8306;40885;4,52
1974;Мужчины;86;7574;0,20986;1439;0,18999;6855;32579;4,3
1974;Мужчины;87;6136;0,19538;1092;0,17797;5590;25724;4,19
1974;Мужчины;88;5044;0,21757;990;0,19627;4549;20135;3,99
1974;Мужчины;89;4054;0,21985;803;0,19808;3652;15586;3,84
1974;Мужчины;90;3251;0,26249;754;0,23193;2874;11934;3,67
1974;Мужчины;91;2497;0,22823;511;0,20465;2241;9060;3,63
1974;Мужчины;92;1985;0,24508;433;0,21814;1768;6819;3,44
1974;Мужчины;93;1552;0,25402;350;0,22552;1377;5051;3,25
1974;Мужчины;94;1202;0,29703;311;0,25874;1047;3674;3,06
1974;Мужчины;95;891;0,30419;235;0,26375;773;2627;2,95
1974;Мужчины;96;656;0,31969;181;0,27591;565;1854;2,83
1974;Мужчины;97;475;0,33559;137;0,28842;407;1288;2,71
1974;Мужчины;98;339;0,35188;101;0,29794;288;881;2,6
1974;Мужчины;99;237;0,36851;74;0,31224;200;593;2,5
1974;Мужчины;100;163;0,38547;53;0,32515;137;393;2,41
1974;Мужчины;101;111;0,40271;37;0,33333;92;256;2,32
1974;Мужчины;102;74;0,42019;26;0,35135;61;164;2,23
1974;Мужчины;103;48;0,43787;17;0,35417;39;103;2,15
1974;Мужчины;104;31;0,45572;11;0,35484;25;64;2,08
1974;Мужчины;105;19;0,47367;7;0,36842;16;39;2,01
1974;Мужчины;106;12;0,4917;5;0,41667;10;23;1,95
1974;Мужчины;107;7;0,50975;3;0,42857;6;14;1,89
1974;Мужчины;108;4;0,52777;2;0,5;3;8;1,84
1974;Мужчины;109;2;0,54572;1;0,5;2;4;1,8
1974;Мужчины;110+;1;0,56355;1;1;3;3;1,77
1975;Мужчины;0;100000;0,02634;2574;0,02574;97724;6248046;62,48
1975;Мужчины;1;97426;0,00289;281;0,00288;97286;6150322;63,13
1975;Мужчины;2;97145;0,00144;140;0,00144;97075;6053036;62,31
1975;Мужчины;3;97005;0,00104;101;0,00104;96955;5955961;61,4
1975;Мужчины;4;96904;0,00096;93;0,00096;96858;5859006;60,46
1975;Мужчины;5;96811;0,00083;80;0,00083;96771;5762149;59,52
1975;Мужчины;6;96731;0,00081;79;0,00082;96692;5665377;58,57
1975;Мужчины;7;96653;0,00081;78;0,00081;96614;5568685;57,62
1975;Мужчины;8;96575;0,00082;79;0,00082;96535;5472072;56,66
1975;Мужчины;9;96496;0,00071;69;0,00072;96461;5375536;55,71
1975;Мужчины;10;96427;0,00064;62;0,00064;96396;5279075;54,75
1975;Мужчины;11;96365;0,00063;60;0,00062;96335;5182679;53,78
1975;Мужчины;12;96304;0,00064;61;0,00063;96274;5086345;52,82
1975;Мужчины;13;96243;0,00069;67;0,0007;96210;4990071;51,85
1975;Мужчины;14;96177;0,0008;77;0,0008;96138;4893861;50,88
1975;Мужчины;15;96100;0,00096;92;0,00096;96054;4797723;49,92
1975;Мужчины;16;96008;0,00132;126;0,00131;95945;4701669;48,97
1975;Мужчины;17;95882;0,00196;188;0,00196;95788;4605724;48,04
1975;Мужчины;18;95694;0,00219;209;0,00218;95589;4509936;47,13
1975;Мужчины;19;95484;0,00205;195;0,00204;95387;4414347;46,23
1975;Мужчины;20;95289;0,00248;236;0,00248;95171;4318960;45,32
1975;Мужчины;21;95053;0,00303;287;0,00302;94910;4223789;44,44
1975;Мужчины;22;94766;0,00327;309;0,00326;94611;4128879;43,57
1975;Мужчины;23;94457;0,00338;319;0,00338;94297;4034268;42,71
1975;Мужчины;24;94138;0,00351;329;0,00349;93973;3939971;41,85
1975;Мужчины;25;93808;0,00359;336;0,00358;93641;3845997;41
1975;Мужчины;26;93473;0,00394;367;0,00393;93289;3752357;40,14
1975;Мужчины;27;93105;0,00347;323;0,00347;92944;3659068;39,3
1975;Мужчины;28;92783;0,00405;375;0,00404;92595;3566123;38,44
1975;Мужчины;29;92407;0,00392;361;0,00391;92227;3473528;37,59
1975;Мужчины;30;92046;0,00466;428;0,00465;91832;3381301;36,73
1975;Мужчины;31;91618;0,00476;435;0,00475;91400;3289469;35,9
1975;Мужчины;32;91183;0,00494;449;0,00492;90959;3198069;35,07
1975;Мужчины;33;90734;0,00583;527;0,00581;90471;3107110;34,24
1975;Мужчины;34;90207;0,00579;520;0,00576;89947;3016640;33,44
1975;Мужчины;35;89686;0,00627;561;0,00626;89406;2926693;32,63
1975;Мужчины;36;89126;0,00647;575;0,00645;88838;2837287;31,83
1975;Мужчины;37;88551;0,00635;560;0,00632;88271;2748449;31,04
1975;Мужчины;38;87990;0,00713;625;0,0071;87678;2660178;30,23
1975;Мужчины;39;87365;0,00732;637;0,00729;87046;2572501;29,45
1975;Мужчины;40;86728;0,00816;705;0,00813;86376;2485454;28,66
1975;Мужчины;41;86023;0,00812;696;0,00809;85676;2399078;27,89
1975;Мужчины;42;85328;0,00901;765;0,00897;84945;2313403;27,11
1975;Мужчины;43;84563;0,00959;808;0,00956;84159;2228458;26,35
1975;Мужчины;44;83755;0,01017;848;0,01012;83331;2144299;25,6
1975;Мужчины;45;82907;0,01063;877;0,01058;82469;2060967;24,86
1975;Мужчины;46;82030;0,01085;885;0,01079;81588;1978499;24,12
1975;Мужчины;47;81145;0,01188;959;0,01182;80666;1896911;23,38
1975;Мужчины;48;80187;0,0123;980;0,01222;79697;1816244;22,65
1975;Мужчины;49;79207;0,0134;1054;0,01331;78680;1736548;21,92
1975;Мужчины;50;78153;0,01429;1109;0,01419;77598;1657868;21,21
1975;Мужчины;51;77044;0,01522;1164;0,01511;76462;1580270;20,51
1975;Мужчины;52;75880;0,01545;1163;0,01533;75299;1503808;19,82
1975;Мужчины;53;74717;0,0169;1252;0,01676;74091;1428509;19,12
1975;Мужчины;54;73465;0,01912;1391;0,01893;72769;1354418;18,44
1975;Мужчины;55;72073;0,01965;1403;0,01947;71372;1281649;17,78
1975;Мужчины;56;70671;0,02062;1442;0,0204;69950;1210277;17,13
1975;Мужчины;57;69228;0,02198;1505;0,02174;68476;1140328;16,47
1975;Мужчины;58;67724;0,02351;1574;0,02324;66937;1071852;15,83
1975;Мужчины;59;66150;0,02632;1719;0,02599;65290;1004915;15,19
1975;Мужчины;60;64431;0,02974;1888;0,0293;63487;939625;14,58
1975;Мужчины;61;62543;0,02915;1797;0,02873;61645;876138;14,01
1975;Мужчины;62;60746;0,03186;1905;0,03136;59794;814493;13,41
1975;Мужчины;63;58841;0,03446;1993;0,03387;57844;754699;12,83
1975;Мужчины;64;56848;0,03762;2099;0,03692;55798;696855;12,26
1975;Мужчины;65;54749;0,04031;2163;0,03951;53667;641057;11,71
1975;Мужчины;66;52585;0,0425;2189;0,04163;51491;587390;11,17
1975;Мужчины;67;50397;0,04814;2369;0,04701;49212;535899;10,63
1975;Мужчины;68;48028;0,05412;2531;0,0527;46762;486687;10,13
1975;Мужчины;69;45497;0,05623;2488;0,05468;44253;439924;9,67
1975;Мужчины;70;43009;0,06219;2594;0,06031;41712;395671;9,2
1975;Мужчины;71;40415;0,06662;2606;0,06448;39112;353959;8,76
1975;Мужчины;72;37809;0,0725;2645;0,06996;36487;314847;8,33
1975;Мужчины;73;35164;0,07562;2562;0,07286;33883;278361;7,92
1975;Мужчины;74;32602;0,08555;2675;0,08205;31264;244478;7,5
1975;Мужчины;75;29927;0,09418;2692;0,08995;28581;213213;7,12
1975;Мужчины;76;27235;0,0945;2458;0,09025;26006;184632;6,78
1975;Мужчины;77;24778;0,10706;2518;0,10162;23519;158625;6,4
1975;Мужчины;78;22260;0,12228;2565;0,11523;20977;135107;6,07
1975;Мужчины;79;19695;0,1269;2350;0,11932;18519;114130;5,79
1975;Мужчины;80;17344;0,13703;2224;0,12823;16232;95610;5,51
1975;Мужчины;81;15120;0,13847;1958;0,1295;14141;79378;5,25
1975;Мужчины;82;13162;0,15583;1903;0,14458;12211;65237;4,96
1975;Мужчины;83;11259;0,1646;1712;0,15206;10403;53026;4,71
1975;Мужчины;84;9547;0,18232;1595;0,16707;8749;42623;4,46
1975;Мужчины;85;7952;0,18733;1362;0,17128;7271;33874;4,26
1975;Мужчины;86;6590;0,19836;1189;0,18042;5995;26603;4,04
1975;Мужчины;87;5400;0,23351;1129;0,20907;4836;20608;3,82
1975;Мужчины;88;4271;0,23471;897;0,21002;3823;15772;3,69
1975;Мужчины;89;3374;0,23981;723;0,21429;3013;11950;3,54
1975;Мужчины;90;2652;0,27239;636;0,23982;2334;8937;3,37
1975;Мужчины;91;2016;0,26405;470;0,23313;1781;6603;3,28
1975;Мужчины;92;1546;0,28554;386;0,24968;1353;4822;3,12
1975;Мужчины;93;1159;0,3007;303;0,26143;1008;3470;2,99
1975;Мужчины;94;856;0,29724;222;0,25935;746;2462;2,87
1975;Мужчины;95;635;0,33459;182;0,28661;544;1716;2,7
1975;Мужчины;96;453;0,35199;136;0,30022;385;1173;2,59
1975;Мужчины;97;317;0,36979;99;0,3123;268;788;2,48
1975;Мужчины;98;218;0,38796;71;0,32569;183;520;2,38
1975;Мужчины;99;147;0,40644;50;0,34014;122;337;2,29
1975;Мужчины;100;98;0,42519;34;0,34694;80;215;2,2
1975;Мужчины;101;63;0,44416;23;0,36508;52;134;2,12
1975;Мужчины;102;40;0,46329;15;0,375;33;82;2,04
1975;Мужчины;103;25;0,48254;10;0,4;20;49;1,97
1975;Мужчины;104;15;0,50183;6;0,4;12;29;1,9
1975;Мужчины;105;9;0,52112;4;0,44444;7;17;1,84
1975;Мужчины;106;5;0,54034;2;0,4;4;10;1,78
1975;Мужчины;107;3;0,55945;1;0,33333;2;5;1,73
1975;Мужчины;108;2;0,57838;1;0,5;1;3;1,68
1975;Мужчины;109;1;0,59709;0;0;1;2;1,65
1975;Мужчины;110+;1;0,61551;1;1;1;1;1,62
1976;Мужчины;0;100000;0,0279;2723;0,02723;97603;6218906;62,19
1976;Мужчины;1;97277;0,00295;287;0,00295;97134;6121302;62,93
1976;Мужчины;2;96990;0,00143;138;0,00142;96921;6024169;62,11
1976;Мужчины;3;96852;0,00105;102;0,00105;96801;5927248;61,2
1976;Мужчины;4;96750;0,00097;94;0,00097;96703;5830447;60,26
1976;Мужчины;5;96656;0,00085;82;0,00085;96615;5733743;59,32
1976;Мужчины;6;96574;0,00086;83;0,00086;96532;5637128;58,37
1976;Мужчины;7;96491;0,00085;82;0,00085;96450;5540596;57,42
1976;Мужчины;8;96408;0,00081;78;0,00081;96369;5444147;56,47
1976;Мужчины;9;96330;0,00075;73;0,00076;96294;5347777;55,52
1976;Мужчины;10;96258;0,0007;68;0,00071;96224;5251483;54,56
1976;Мужчины;11;96190;0,00064;62;0,00064;96159;5155260;53,59
1976;Мужчины;12;96128;0,00054;52;0,00054;96102;5059101;52,63
1976;Мужчины;13;96076;0,00066;64;0,00067;96044;4962999;51,66
1976;Мужчины;14;96012;0,00071;68;0,00071;95978;4866955;50,69
1976;Мужчины;15;95944;0,00098;94;0,00098;95897;4770977;49,73
1976;Мужчины;16;95850;0,00132;127;0,00132;95787;4675080;48,77
1976;Мужчины;17;95723;0,00192;184;0,00192;95631;4579293;47,84
1976;Мужчины;18;95539;0,00223;213;0,00223;95433;4483662;46,93
1976;Мужчины;19;95326;0,00202;193;0,00202;95230;4388229;46,03
1976;Мужчины;20;95134;0,00261;248;0,00261;95010;4292999;45,13
1976;Мужчины;21;94886;0,00303;287;0,00302;94742;4197989;44,24
1976;Мужчины;22;94598;0,00334;315;0,00333;94441;4103247;43,38
1976;Мужчины;23;94283;0,00334;314;0,00333;94126;4008807;42,52
1976;Мужчины;24;93969;0,00362;340;0,00362;93799;3914681;41,66
1976;Мужчины;25;93629;0,00369;345;0,00368;93456;3820882;40,81
1976;Мужчины;26;93284;0,00372;347;0,00372;93111;3727426;39,96
1976;Мужчины;27;92937;0,00404;375;0,00403;92750;3634315;39,11
1976;Мужчины;28;92562;0,00359;332;0,00359;92397;3541565;38,26
1976;Мужчины;29;92231;0,00434;400;0,00434;92031;3449169;37,4
1976;Мужчины;30;91831;0,00458;419;0,00456;91622;3357138;36,56
1976;Мужчины;31;91412;0,00466;425;0,00465;91200;3265516;35,72
1976;Мужчины;32;90987;0,00534;485;0,00533;90745;3174317;34,89
1976;Мужчины;33;90502;0,00545;492;0,00544;90257;3083572;34,07
1976;Мужчины;34;90011;0,00626;562;0,00624;89730;2993315;33,26
1976;Мужчины;35;89449;0,00643;573;0,00641;89162;2903586;32,46
1976;Мужчины;36;88876;0,0065;576;0,00648;88588;2814423;31,67
1976;Мужчины;37;88300;0,00692;609;0,0069;87996;2725835;30,87
1976;Мужчины;38;87691;0,00679;593;0,00676;87395;2637840;30,08
1976;Мужчины;39;87098;0,00754;654;0,00751;86771;2550445;29,28
1976;Мужчины;40;86444;0,00825;711;0,00822;86088;2463674;28,5
1976;Мужчины;41;85733;0,00838;716;0,00835;85375;2377585;27,73
1976;Мужчины;42;85017;0,00894;757;0,0089;84639;2292210;26,96
1976;Мужчины;43;84261;0,00989;829;0,00984;83846;2207571;26,2
1976;Мужчины;44;83432;0,0107;888;0,01064;82988;2123725;25,45
1976;Мужчины;45;82544;0,01148;942;0,01141;82073;2040737;24,72
1976;Мужчины;46;81601;0,01145;929;0,01138;81137;1958665;24
1976;Мужчины;47;80672;0,01169;938;0,01163;80203;1877528;23,27
1976;Мужчины;48;79734;0,01318;1044;0,01309;79213;1797324;22,54
1976;Мужчины;49;78691;0,01357;1060;0,01347;78161;1718112;21,83
1976;Мужчины;50;77630;0,01525;1175;0,01514;77043;1639951;21,13
1976;Мужчины;51;76456;0,01516;1151;0,01505;75880;1562908;20,44
1976;Мужчины;52;75305;0,01708;1275;0,01693;74667;1487028;19,75
1976;Мужчины;53;74030;0,01709;1255;0,01695;73402;1412361;19,08
1976;Мужчины;54;72775;0,0187;1349;0,01854;72101;1338959;18,4
1976;Мужчины;55;71426;0,02067;1461;0,02045;70696;1266858;17,74
1976;Мужчины;56;69965;0,02127;1473;0,02105;69229;1196162;17,1
1976;Мужчины;57;68493;0,02269;1536;0,02243;67724;1126933;16,45
1976;Мужчины;58;66956;0,0236;1562;0,02333;66175;1059209;15,82
1976;Мужчины;59;65394;0,02617;1689;0,02583;64550;993034;15,19
1976;Мужчины;60;63705;0,02994;1879;0,0295;62765;928484;14,57
1976;Мужчины;61;61826;0,03045;1854;0,02999;60899;865718;14
1976;Мужчины;62;59972;0,0333;1965;0,03277;58989;804820;13,42
1976;Мужчины;63;58007;0,03447;1966;0,03389;57024;745830;12,86
1976;Мужчины;64;56041;0,03714;2044;0,03647;55020;688806;12,29
1976;Мужчины;65;53998;0,04072;2155;0,03991;52920;633786;11,74
1976;Мужчины;66;51843;0,04322;2193;0,0423;50746;580866;11,2
1976;Мужчины;67;49650;0,04677;2269;0,0457;48515;530120;10,68
1976;Мужчины;68;47381;0,05147;2377;0,05017;46192;481604;10,16
1976;Мужчины;69;45004;0,05826;2547;0,05659;43730;435412;9,68
1976;Мужчины;70;42456;0,06236;2567;0,06046;41172;391682;9,23
1976;Мужчины;71;39889;0,06475;2502;0,06272;38638;350510;8,79
1976;Мужчины;72;37387;0,07327;2643;0,07069;36066;311872;8,34
1976;Мужчины;73;34744;0,07668;2566;0,07385;33461;275807;7,94
1976;Мужчины;74;32178;0,0824;2547;0,07915;30905;242345;7,53
1976;Мужчины;75;29632;0,09198;2606;0,08795;28329;211440;7,14
1976;Мужчины;76;27026;0,09916;2553;0,09446;25749;183111;6,78
1976;Мужчины;77;24473;0,10085;2350;0,09602;23298;157362;6,43
1976;Мужчины;78;22123;0,12057;2516;0,11373;20865;134064;6,06
1976;Мужчины;79;19607;0,12857;2369;0,12082;18423;113199;5,77
1976;Мужчины;80;17239;0,13737;2216;0,12855;16131;94776;5,5
1976;Мужчины;81;15023;0,13838;1944;0,1294;14051;78645;5,24
1976;Мужчины;82;13078;0,15766;1911;0,14612;12123;64594;4,94
1976;Мужчины;83;11167;0,16771;1728;0,15474;10303;52471;4,7
1976;Мужчины;84;9439;0,18205;1575;0,16686;8652;42168;4,47
1976;Мужчины;85;7864;0,1924;1380;0,17548;7174;33516;4,26
1976;Мужчины;86;6484;0,20131;1186;0,18291;5891;26342;4,06
1976;Мужчины;87;5298;0,20962;1005;0,18969;4795;20452;3,86
1976;Мужчины;88;4293;0,26086;991;0,23084;3797;15656;3,65
1976;Мужчины;89;3302;0,2339;691;0,20927;2956;11859;3,59
1976;Мужчины;90;2611;0,28135;644;0,24665;2289;8902;3,41
1976;Мужчины;91;1967;0,25389;443;0,22522;1745;6614;3,36
1976;Мужчины;92;1524;0,28337;378;0,24803;1335;4868;3,2
1976;Мужчины;93;1145;0,28038;282;0,24629;1005;3534;3,09
1976;Мужчины;94;864;0,29518;222;0,25694;753;2529;2,93
1976;Мужчины;95;642;0,3268;180;0,28037;551;1777;2,77
1976;Мужчины;96;461;0,34323;135;0,29284;394;1225;2,66
1976;Мужчины;97;326;0,36004;100;0,30675;276;831;2,55
1976;Мужчины;98;227;0,3772;72;0,31718;191;555;2,45
1976;Мужчины;99;155;0,39467;51;0,32903;129;364;2,35
1976;Мужчины;100;104;0,41242;35;0,33654;86;235;2,26
1976;Мужчины;101;68;0,4304;24;0,35294;56;149;2,18
1976;Мужчины;102;44;0,44857;16;0,36364;36;93;2,1
1976;Мужчины;103;28;0,46687;11;0,39286;23;57;2,03
1976;Мужчины;104;17;0,48526;7;0,41176;14;34;1,96
